repo_name,description,owner,topic,urls,user_api,repo_api,location
slgE2E,end to end speech recognition,slegroux,[],https://github.com/slegroux/slgE2E,https://api.github.com/users/slegroux,https://api.github.com/repos/slegroux/slgE2E,San Francisco
Speak-Colors,A Web Speech Recognition Project,philona123,[],https://github.com/philona123/Speak-Colors,https://api.github.com/users/philona123,https://api.github.com/repos/philona123/Speak-Colors,Kochi
speech_recognition,speech recognition using google API,brandynbrandz,[],https://github.com/brandynbrandz/speech_recognition,https://api.github.com/users/brandynbrandz,https://api.github.com/repos/brandynbrandz/speech_recognition,"Nairobi, Kenya"
Brownie,Post processing for speech recognition,mcw519,"['asr', 'kaldi', 'named-entities', 'post-processing', 'pynini', 'speech-recognition', 'wfst']",https://github.com/mcw519/Brownie,https://api.github.com/users/mcw519,https://api.github.com/repos/mcw519/Brownie,Taiwan
asr,provide Automatic Speech Recognition service,ShawnGoethe,[],https://github.com/ShawnGoethe/asr,https://api.github.com/users/ShawnGoethe,https://api.github.com/repos/ShawnGoethe/asr,Peking
speechJavascript,Speech recognition with native JS,iRetray,[],https://github.com/iRetray/speechJavascript,https://api.github.com/users/iRetray,https://api.github.com/repos/iRetray/speechJavascript,Bogotá
speechHMM,Simple speech recognition using HTK,tancos02,[],https://github.com/tancos02/speechHMM,https://api.github.com/users/tancos02,https://api.github.com/repos/tancos02/speechHMM,Bandung
Amharic-ASR-Dataset,speech recognition for Amharic language,IsraelAbebe,[],https://github.com/IsraelAbebe/Amharic-ASR-Dataset,https://api.github.com/users/IsraelAbebe,https://api.github.com/repos/IsraelAbebe/Amharic-ASR-Dataset,Ethiopia
yoruba-asr,Yoruba Automatic Speech Recognition (ASR),Alikerin,[],https://github.com/Alikerin/yoruba-asr,https://api.github.com/users/Alikerin,https://api.github.com/repos/Alikerin/yoruba-asr,"Zaria, Nigeria"
voicebot,Use deepspeech to recognition speech,khanh41,"['speech-recognition', 'speech-to-text']",https://github.com/khanh41/voicebot,https://api.github.com/users/khanh41,https://api.github.com/repos/khanh41/voicebot,Đà Nẵng
Speech-Recognition-API,Usage of Speech Recognition API,babul101,[],https://github.com/babul101/Speech-Recognition-API,https://api.github.com/users/babul101,https://api.github.com/repos/babul101/Speech-Recognition-API,Remote
speech-test,Testing WebAPI speech synthesis / recognition,BrenMurrell,[],https://github.com/BrenMurrell/speech-test,https://api.github.com/users/BrenMurrell,https://api.github.com/repos/BrenMurrell/speech-test,"Wellington, New Zealand"
Speech-Recognition_mod,My mod of Speech-Recognition,weimingtom,[],https://github.com/weimingtom/Speech-Recognition_mod,https://api.github.com/users/weimingtom,https://api.github.com/repos/weimingtom/Speech-Recognition_mod,"Guangdong, China"
Jarvis-1.0,"Self made Jarvis using Speech Recognition in python and NLP. Existing functionalities - Date, Time, Chatbot features and Wikipedia searching on speech command. Upcoming Functionalities are mailing on speech command, texting texts on Whatsapp and many more.",Shreyansh-Gupta,[],https://github.com/Shreyansh-Gupta/Jarvis-1.0,https://api.github.com/users/Shreyansh-Gupta,https://api.github.com/repos/Shreyansh-Gupta/Jarvis-1.0,"Maharashtra, India"
Speech-CommandRecognition,TensorFlow Lite Speech Command Recognition,silexcorp,[],https://github.com/silexcorp/Speech-CommandRecognition,https://api.github.com/users/silexcorp,https://api.github.com/repos/silexcorp/Speech-CommandRecognition,Guatemala
attentive-machines,My experiments with speech recognition,souserge,[],https://github.com/souserge/attentive-machines,https://api.github.com/users/souserge,https://api.github.com/repos/souserge/attentive-machines,3rd Stone from the Sun
DaVinci-Speech,E2E speech recognition from scratch.,pkufool,[],https://github.com/pkufool/DaVinci-Speech,https://api.github.com/users/pkufool,https://api.github.com/repos/pkufool/DaVinci-Speech,"Beijing, China"
speech-recognition,Automatic Speech Recognition in pytorch,SylvainVerdy,[],https://github.com/SylvainVerdy/speech-recognition,https://api.github.com/users/SylvainVerdy,https://api.github.com/repos/SylvainVerdy/speech-recognition,Avignon
speech-recognition,Simple speech recognition using Python,cotraak,[],https://github.com/cotraak/speech-recognition,https://api.github.com/users/cotraak,https://api.github.com/repos/cotraak/speech-recognition,"Cincinnati, OH"
audio-to-CSV,Speech Recognition for creating Datasets,Yashdew,[],https://github.com/Yashdew/audio-to-CSV,https://api.github.com/users/Yashdew,https://api.github.com/repos/Yashdew/audio-to-CSV,"Pune,Maharashtra,India"
ostis-speech-recognition-module,Speech recognition module for OSTIS,Flombik,[],https://github.com/Flombik/ostis-speech-recognition-module,https://api.github.com/users/Flombik,https://api.github.com/repos/Flombik/ostis-speech-recognition-module,"Minsk, Belarus"
NLP,"Natural language processing including Datasets,Farsi NLP, Automated Essay Scoring, Automatic Speech Recognition and etc.",ArmanBehnam,"['dataset', 'farsi', 'language-model', 'language-modeling', 'natural-language-generation', 'natural-language-inference', 'natural-language-processing', 'nlp', 'nlp-datasets', 'nlp-machine-learning', 'nlp-resources', 'persian', 'tutorial']",https://github.com/ArmanBehnam/NLP,https://api.github.com/users/ArmanBehnam,https://api.github.com/repos/ArmanBehnam/NLP,Tehran
Fuse.Speech,Speech Recognition and Text To Speech package for Fuse Open,ichan-mb,[],https://github.com/ichan-mb/Fuse.Speech,https://api.github.com/users/ichan-mb,https://api.github.com/repos/ichan-mb/Fuse.Speech,"Bandung, Indonesia"
speech_to_text,Automatic speech recognition (speech-to-text) in English,Stoops-ML,[],https://github.com/Stoops-ML/speech_to_text,https://api.github.com/users/Stoops-ML,https://api.github.com/repos/Stoops-ML/speech_to_text,Israel
Python_Virtual_assistant,Practice Python application using speech recognition and speech synthesis ,Bubblezdb,[],https://github.com/Bubblezdb/Python_Virtual_assistant,https://api.github.com/users/Bubblezdb,https://api.github.com/repos/Bubblezdb/Python_Virtual_assistant,"Havelock, NC"
ASR,Automatic speech recognition based on Deep Speech 2,Stoops-ML,[],https://github.com/Stoops-ML/ASR,https://api.github.com/users/Stoops-ML,https://api.github.com/repos/Stoops-ML/ASR,Israel
Speech-Recognition-App,Speech Recognition App Using JavaScript web speech API,AdrianGeorgeM,[],https://github.com/AdrianGeorgeM/Speech-Recognition-App,https://api.github.com/users/AdrianGeorgeM,https://api.github.com/repos/AdrianGeorgeM/Speech-Recognition-App,London Uk
SpeechAPI-Number-Guessing-Game,My Speech Number Guessing Game with Speech Recognition API,YusmenKadir,[],https://github.com/YusmenKadir/SpeechAPI-Number-Guessing-Game,https://api.github.com/users/YusmenKadir,https://api.github.com/repos/YusmenKadir/SpeechAPI-Number-Guessing-Game,"Eindhoven ,The Netherlands "
speech-to-text,python based speech recognition (model used: google speech engine).,bharatchitara,[],https://github.com/bharatchitara/speech-to-text,https://api.github.com/users/bharatchitara,https://api.github.com/repos/bharatchitara/speech-to-text,Bangalore
K6nele-service,"Kõnele service is an Android app that offers a speech-to-text service to other apps, in particular to Kõnele. It implements SpeechRecognizer, backed by an open source speech recognition server software https://github.com/alumae/kaldi-gstreamer-server.",Kaljurand,"['speech-recognition', 'speech-to-text']",https://github.com/Kaljurand/K6nele-service,https://api.github.com/users/Kaljurand,https://api.github.com/repos/Kaljurand/K6nele-service,"Vienna, Austria"
chat-bot,Voice recognition chat-bot using Google's speech recognition library,aldrinbrillante,[],https://github.com/aldrinbrillante/chat-bot,https://api.github.com/users/aldrinbrillante,https://api.github.com/repos/aldrinbrillante/chat-bot,"San Jose, CA"
sentiment_detector_microservice,This Sentiment recognition API with speech recognition feature,ahmedmahm,[],https://github.com/ahmedmahm/sentiment_detector_microservice,https://api.github.com/users/ahmedmahm,https://api.github.com/repos/ahmedmahm/sentiment_detector_microservice,berlin
assistant_with_python,"basic sample with python3, pyttsx3, speech_recognition",hakanmarthidir,[],https://github.com/hakanmarthidir/assistant_with_python,https://api.github.com/users/hakanmarthidir,https://api.github.com/repos/hakanmarthidir/assistant_with_python,"Stuttgart, Germany"
Speech-Recognition,Speech Recognition using Deep Neural Networks,Jerome-Michael,"['deep-learning', 'juypter-notebook', 'natural-language-processing', 'python']",https://github.com/Jerome-Michael/Speech-Recognition,https://api.github.com/users/Jerome-Michael,https://api.github.com/repos/Jerome-Michael/Speech-Recognition,Germany
Speech-Recognition-using-Googel-API,Simple Speech recognition and printing the text,Govindan-2412,[],https://github.com/Govindan-2412/Speech-Recognition-using-Googel-API,https://api.github.com/users/Govindan-2412,https://api.github.com/repos/Govindan-2412/Speech-Recognition-using-Googel-API,"Tamil Nadu,Vellore,Katpadi"
Recognition_miem,Educational project for video and speech recognition,egorka13,"['speech-recognition', 'speech-to-text', 'video-recognition']",https://github.com/egorka13/Recognition_miem,https://api.github.com/users/egorka13,https://api.github.com/repos/egorka13/Recognition_miem,"Russia, Moscow"
Speech-Recognition-Data-Collection,Data collection for Tigrinya speech Recognition,lkidane,[],https://github.com/lkidane/Speech-Recognition-Data-Collection,https://api.github.com/users/lkidane,https://api.github.com/repos/lkidane/Speech-Recognition-Data-Collection,"Kigali,Rwanda"
20-speech-recognition,List words recognized by speech recognition,yaseminertan,[],https://github.com/yaseminertan/20-speech-recognition,https://api.github.com/users/yaseminertan,https://api.github.com/repos/yaseminertan/20-speech-recognition,"İstanbul, Turkey"
google-assistant-recognition,Google speech recognition junto a google assistant,Tatuck,[],https://github.com/Tatuck/google-assistant-recognition,https://api.github.com/users/Tatuck,https://api.github.com/repos/Tatuck/google-assistant-recognition,"Spain, Madrid"
speech-numbers-game,using speech recognition api to play game.,ed-f-jones,[],https://github.com/ed-f-jones/speech-numbers-game,https://api.github.com/users/ed-f-jones,https://api.github.com/repos/ed-f-jones/speech-numbers-game,Philadelphia
MARK-II,MARK II is a speech recognition program.,anurag-compile,[],https://github.com/anurag-compile/MARK-II,https://api.github.com/users/anurag-compile,https://api.github.com/repos/anurag-compile/MARK-II,India
pytorch-reconocimiento-voz,End to End Speech Recognition in Spanish,JLuisRojas,[],https://github.com/JLuisRojas/pytorch-reconocimiento-voz,https://api.github.com/users/JLuisRojas,https://api.github.com/repos/JLuisRojas/pytorch-reconocimiento-voz,"San Luis Potosí, México "
Learning-Speech-Recognition,Simple speech recognition using python library,AsifSyeed,[],https://github.com/AsifSyeed/Learning-Speech-Recognition,https://api.github.com/users/AsifSyeed,https://api.github.com/repos/AsifSyeed/Learning-Speech-Recognition,Dhaka
Speech-Recognition-Program-,Speech recognition program in python named Queen,ygaurav722,[],https://github.com/ygaurav722/Speech-Recognition-Program-,https://api.github.com/users/ygaurav722,https://api.github.com/repos/ygaurav722/Speech-Recognition-Program-,Kurukshetra
Voice-Controlled-Robot,A voice driven robot using Speech recognition.,Shreyansh-Gupta,[],https://github.com/Shreyansh-Gupta/Voice-Controlled-Robot,https://api.github.com/users/Shreyansh-Gupta,https://api.github.com/repos/Shreyansh-Gupta/Voice-Controlled-Robot,"Maharashtra, India"
Speech_recognition_AMMI,Speech  Recognition for Low Resource Language(Twi),Agbeli,[],https://github.com/Agbeli/Speech_recognition_AMMI,https://api.github.com/users/Agbeli,https://api.github.com/repos/Agbeli/Speech_recognition_AMMI,Kigali
Speech-Recognition,"Automated Speech Recognition, Manifold Learning & Agglomerative Clustering",akshayjoshii,"['clustering', 'cosine-similarity', 'embedded-vectors', 'grapheme-to-phoneme', 'pca-analysis', 'speech-recognition']",https://github.com/akshayjoshii/Speech-Recognition,https://api.github.com/users/akshayjoshii,https://api.github.com/repos/akshayjoshii/Speech-Recognition,Saarbrücken
pxt-speech,Speech recognition module SX-ASR-A,zhengyangliu,[],https://github.com/zhengyangliu/pxt-speech,https://api.github.com/users/zhengyangliu,https://api.github.com/repos/zhengyangliu/pxt-speech,China
speech_recognition,Playing around with speech recognition in python,mmcdevitt1997,[],https://github.com/mmcdevitt1997/speech_recognition,https://api.github.com/users/mmcdevitt1997,https://api.github.com/repos/mmcdevitt1997/speech_recognition,Nashville TN 
speech-recognition-ios,Sample quick implementation of iOS speech recognition,glennposadas,[],https://github.com/glennposadas/speech-recognition-ios,https://api.github.com/users/glennposadas,https://api.github.com/repos/glennposadas/speech-recognition-ios,Philippines
VUI_Speech_Recognition,end-to-end speech recognition with DNNs,shahzina,[],https://github.com/shahzina/VUI_Speech_Recognition,https://api.github.com/users/shahzina,https://api.github.com/repos/shahzina/VUI_Speech_Recognition,Toronto
VoiceRecognition,The project using speech recognition python module,rukavishnikovmihail00,[],https://github.com/rukavishnikovmihail00/VoiceRecognition,https://api.github.com/users/rukavishnikovmihail00,https://api.github.com/repos/rukavishnikovmihail00/VoiceRecognition,"Nizhny Novgorod, Russia"
SpeechRecognitionChat-ApplicationAspNetSignalR,Speech Recognition Chat Application | Asp.Net | SignalR,edsonstudio,[],https://github.com/edsonstudio/SpeechRecognitionChat-ApplicationAspNetSignalR,https://api.github.com/users/edsonstudio,https://api.github.com/repos/edsonstudio/SpeechRecognitionChat-ApplicationAspNetSignalR,Recife-PE
todo-app,To Do app with speech recognition,Andriuslima,[],https://github.com/Andriuslima/todo-app,https://api.github.com/users/Andriuslima,https://api.github.com/repos/Andriuslima/todo-app,"Porto Alegre, Brazil"
voice_recognito,speech recognition messing around using python libraries,mikedinhnguyen,[],https://github.com/mikedinhnguyen/voice_recognito,https://api.github.com/users/mikedinhnguyen,https://api.github.com/repos/mikedinhnguyen/voice_recognito,"California, United States"
Speech-Recognition,Speech recognition web app using Javascript,puru-001,[],https://github.com/puru-001/Speech-Recognition,https://api.github.com/users/puru-001,https://api.github.com/repos/puru-001/Speech-Recognition,Banglore 
proyect_topicos_mobile,Ecommerce app with speech recognition assistant.,toborochi,"['dart', 'dialogflow', 'firebase', 'firestore', 'flutter', 'nlp']",https://github.com/toborochi/proyect_topicos_mobile,https://api.github.com/users/toborochi,https://api.github.com/repos/toborochi/proyect_topicos_mobile,"Santa Cruz de la Sierra, BO"
speech-recognition-course,exercises from a udemy speech recognition course ,nirmorgo,[],https://github.com/nirmorgo/speech-recognition-course,https://api.github.com/users/nirmorgo,https://api.github.com/repos/nirmorgo/speech-recognition-course,"Tel Aviv, Israel"
Google-STT-Implementation,Classes utilizing Google API for speech recognition,JesperMjornman,[],https://github.com/JesperMjornman/Google-STT-Implementation,https://api.github.com/users/JesperMjornman,https://api.github.com/repos/JesperMjornman/Google-STT-Implementation,Sweden
automatic-speech-recognition,Automatic Speech Recognition for some letters.,vatozZ,[],https://github.com/vatozZ/automatic-speech-recognition,https://api.github.com/users/vatozZ,https://api.github.com/repos/vatozZ/automatic-speech-recognition,Matmata
markov-recognition,Speech text recognition utilizing markov model,colebryant,[],https://github.com/colebryant/markov-recognition,https://api.github.com/users/colebryant,https://api.github.com/repos/colebryant/markov-recognition,"Chicago, IL"
Jutasu,Jarvis a speech recognition with acess mode,TusharJaiswal7,[],https://github.com/TusharJaiswal7/Jutasu,https://api.github.com/users/TusharJaiswal7,https://api.github.com/repos/TusharJaiswal7/Jutasu,Mumbai
ChatBot_Codes,Basic NLP algorithms for speech recognition. ,00mhk00,[],https://github.com/00mhk00/ChatBot_Codes,https://api.github.com/users/00mhk00,https://api.github.com/repos/00mhk00/ChatBot_Codes,Gurgaon
emotion-recognition,Emotion Recognition from Speech Using Wavelet Features,carankt,[],https://github.com/carankt/emotion-recognition,https://api.github.com/users/carankt,https://api.github.com/repos/carankt/emotion-recognition,India
Speech-Recognition-,This program provides real time speech recognition ,vyasrudra,[],https://github.com/vyasrudra/Speech-Recognition-,https://api.github.com/users/vyasrudra,https://api.github.com/repos/vyasrudra/Speech-Recognition-,"Ahmedabad, Gujarat"
NLP-Project,Recognition of Emotion from Speech directly,Debapriya-Tula,"['emotion', 'mfcc-features', 'nlp', 'random-forest', 'speech', 'speech-emotion-recognition']",https://github.com/Debapriya-Tula/NLP-Project,https://api.github.com/users/Debapriya-Tula,https://api.github.com/repos/Debapriya-Tula/NLP-Project,"Andhra Pradesh, India"
maix_speech_recognition,maix_speech_recognition for C or MaixPy,junhuanchen,[],https://github.com/junhuanchen/maix_speech_recognition,https://api.github.com/users/junhuanchen,https://api.github.com/repos/junhuanchen/maix_speech_recognition,"Dongguan, Guangdong, China"
Speech-Recognition-20-30,JavaScript Speech Recognition #JavaScript30 20-30,Hazmid,[],https://github.com/Hazmid/Speech-Recognition-20-30,https://api.github.com/users/Hazmid,https://api.github.com/repos/Hazmid/Speech-Recognition-20-30,abuja
SpeechRecognition,Speech Recognition System with Kivy Framework.,mohitnamde,[],https://github.com/mohitnamde/SpeechRecognition,https://api.github.com/users/mohitnamde,https://api.github.com/repos/mohitnamde/SpeechRecognition,Indore (MP) 452015
speech-assistant,Speech assistant app using the speech recognition library and Google's text-to-speech API.,AliE99,[],https://github.com/AliE99/speech-assistant,https://api.github.com/users/AliE99,https://api.github.com/repos/AliE99/speech-assistant,"Tehran, Iran"
Speech_Analysis,Speech dictation using GCP Speech Recognition api and analyze speech for pitch detection and answer.,bjpark0805,"['audio-clips', 'beep-sound', 'crepe', 'gcp-cloud-functions', 'speech-analysis']",https://github.com/bjpark0805/Speech_Analysis,https://api.github.com/users/bjpark0805,https://api.github.com/repos/bjpark0805/Speech_Analysis,"Seoul, Jeju island"
audio2text,Converts mp3 audio to text using Google Speech to Text recognition,yashbeer,[],https://github.com/yashbeer/audio2text,https://api.github.com/users/yashbeer,https://api.github.com/repos/yashbeer/audio2text,Mumbai
Speech-Recognition-App,This Speech Recognition app will convert your voice into text form.,wajeehamushtaq,[],https://github.com/wajeehamushtaq/Speech-Recognition-App,https://api.github.com/users/wajeehamushtaq,https://api.github.com/repos/wajeehamushtaq/Speech-Recognition-App,"Lahore, Pakistan"
PyAudi,An audio analyzer in flask using google speech recognition api that transcribes an audio file into text.,chiraag-kakar,"['flask-application', 'googlespeechapi', 'jinja2-templates', 'transcriber']",https://github.com/chiraag-kakar/PyAudi,https://api.github.com/users/chiraag-kakar,https://api.github.com/repos/chiraag-kakar/PyAudi,India
voiceBot-watson,"Speech recognition, also known as automatic speech recognition (ASR), computer speech recognition, or speech-to-text, is a capability which enables a program to process human speech into a written format. While it’s commonly confused with voice recognition, speech recognition focuses on the translation of speech from a verbal format to a text one whereas voice recognition just seeks to identify an individual user’s voice.",tarunawahyudi,[],https://github.com/tarunawahyudi/voiceBot-watson,https://api.github.com/users/tarunawahyudi,https://api.github.com/repos/tarunawahyudi/voiceBot-watson,Indonesia
speech-recognition_using_google_api,It convert speech to text using goole speech_recognition module written in python,AranyaKumarTripathy,[],https://github.com/AranyaKumarTripathy/speech-recognition_using_google_api,https://api.github.com/users/AranyaKumarTripathy,https://api.github.com/repos/AranyaKumarTripathy/speech-recognition_using_google_api,"Odhisha, Angul"
Speech-to-text,Speech to text recognition using Google speech to text and socket.io,kunjesh1,[],https://github.com/kunjesh1/Speech-to-text,https://api.github.com/users/kunjesh1,https://api.github.com/repos/kunjesh1/Speech-to-text,Mumbai India
python_voice_assistant,Python app that uses speech recognition and gTTS to answer speech commands,sidbhanushali,[],https://github.com/sidbhanushali/python_voice_assistant,https://api.github.com/users/sidbhanushali,https://api.github.com/repos/sidbhanushali/python_voice_assistant,San Francisco
speech-recognition-project,This repository contains the speech dataset and some files concerned with the speech recognition class project. ,csikasote,[],https://github.com/csikasote/speech-recognition-project,https://api.github.com/users/csikasote,https://api.github.com/repos/csikasote/speech-recognition-project,"Lusaka, Zambia"
Speech-to-text-Python-program-using-Kivy-library-and-Google-speech-recognition-Arabic-English-.,"Speech to text Python program using Kivy library and Google speech recognition (Arabic, English).",Malakmud,[],https://github.com/Malakmud/Speech-to-text-Python-program-using-Kivy-library-and-Google-speech-recognition-Arabic-English-.,https://api.github.com/users/Malakmud,https://api.github.com/repos/Malakmud/Speech-to-text-Python-program-using-Kivy-library-and-Google-speech-recognition-Arabic-English-.,KSA
speech-recognition,Practice using the speech recognition API for accessibility purposes (speech-to-text),marissabellusci,"['accessibility', 'html-css-javascript', 'microphone', 'speech-recognition', 'speech-recognition-api', 'speech-to-text']",https://github.com/marissabellusci/speech-recognition,https://api.github.com/users/marissabellusci,https://api.github.com/repos/marissabellusci/speech-recognition,"Boulder, CO"
alpha_assistente,This is a speech assistant app using the speech recognition library and Googles text-to-speech API.,alessandroanjos,[],https://github.com/alessandroanjos/alpha_assistente,https://api.github.com/users/alessandroanjos,https://api.github.com/repos/alessandroanjos/alpha_assistente,"Natal, Brazil"
voice-automotive,"Voice-interactive vehicle collection dashboard in React using react-speech-recognition, Speechly, and TypeScript.",jsb7131,[],https://github.com/jsb7131/voice-automotive,https://api.github.com/users/jsb7131,https://api.github.com/repos/jsb7131/voice-automotive,New York City
Speech-To-Text,Simple python script to convert speech to text using Speech Recognition,GaurangGhadiya,[],https://github.com/GaurangGhadiya/Speech-To-Text,https://api.github.com/users/GaurangGhadiya,https://api.github.com/repos/GaurangGhadiya/Speech-To-Text,"Surat, Gujrat, India"
python-speech-assistant,A simple Speech Assistant designed with speech-recognition and gTTS libraries,abhisheksakibanda,[],https://github.com/abhisheksakibanda/python-speech-assistant,https://api.github.com/users/abhisheksakibanda,https://api.github.com/repos/abhisheksakibanda/python-speech-assistant,Hyderabad
github_Proj,GitHub search which  we are using for the speech recognition . ,Pinki-Lakshakar,[],https://github.com/Pinki-Lakshakar/github_Proj,https://api.github.com/users/Pinki-Lakshakar,https://api.github.com/repos/Pinki-Lakshakar/github_Proj,Bangalore
kaldi-egy-asr,A Kaldi-Recipe for  Egyptian Arabic Speech Recognition,maggieezzat,"['arabic', 'asr-model', 'egyptian', 'kaldi', 'kaldi-asr', 'nnet3', 'speech-recognition']",https://github.com/maggieezzat/kaldi-egy-asr,https://api.github.com/users/maggieezzat,https://api.github.com/repos/maggieezzat/kaldi-egy-asr,"Cairo, Egypt"
SpeechRecognitionExample,Very simple example for iOS(Swift) Speech Recognition.,TokyoYoshida,[],https://github.com/TokyoYoshida/SpeechRecognitionExample,https://api.github.com/users/TokyoYoshida,https://api.github.com/repos/TokyoYoshida/SpeechRecognitionExample,"Tokyo, Japan"
Wikipedia-Search-Assistant,wikipedia search assistant program which uses speech recognition,fennin3,[],https://github.com/fennin3/Wikipedia-Search-Assistant,https://api.github.com/users/fennin3,https://api.github.com/repos/fennin3/Wikipedia-Search-Assistant,Ghana
peso_pyvoice,Access few functionalities using speech recognition and text to sppech,peteruche21,[],https://github.com/peteruche21/peso_pyvoice,https://api.github.com/users/peteruche21,https://api.github.com/repos/peteruche21/peso_pyvoice,Nigeria
Speech-Recognition-app,A speech recognition web app which only supports chrome,Perezo99,[],https://github.com/Perezo99/Speech-Recognition-app,https://api.github.com/users/Perezo99,https://api.github.com/repos/Perezo99/Speech-Recognition-app,"Nigeria, Abuja"
speech-emotion-recognition,Emotion Recognition using Speech data trained using MLP classifier,harxish,[],https://github.com/harxish/speech-emotion-recognition,https://api.github.com/users/harxish,https://api.github.com/repos/harxish/speech-emotion-recognition,"Chennai, India"
cwhq-rovan-jarvis,Speech Recognition App I edited for a student,daniel-schroeder-dev,[],https://github.com/daniel-schroeder-dev/cwhq-rovan-jarvis,https://api.github.com/users/daniel-schroeder-dev,https://api.github.com/repos/daniel-schroeder-dev/cwhq-rovan-jarvis,"New Orleans, LA"
RemoteRecognition,"Speech recognition using nodejs, react and DialogFlow (google)",pedroGenio,[],https://github.com/pedroGenio/RemoteRecognition,https://api.github.com/users/pedroGenio,https://api.github.com/repos/pedroGenio/RemoteRecognition,"Auckland, NZ"
NumberGuessingApp,This application was made to showcase speech recognition technology,BenFlanders,[],https://github.com/BenFlanders/NumberGuessingApp,https://api.github.com/users/BenFlanders,https://api.github.com/repos/BenFlanders/NumberGuessingApp,North Carolina
Speech-Recognition-Arduino,Turn ON or OFF Lamp Using Speech Recognition Bluetooth,muhiqball,[],https://github.com/muhiqball/Speech-Recognition-Arduino,https://api.github.com/users/muhiqball,https://api.github.com/repos/muhiqball/Speech-Recognition-Arduino,Yogyakarta
dictator,A voice recognition app that converts your speech to text. ,vwvats,[],https://github.com/vwvats/dictator,https://api.github.com/users/vwvats,https://api.github.com/repos/vwvats/dictator,India
Add-Speech-Recognition-to-the-Website-JavaScript-and-PHP,Add Speech Recognition to the Website – JavaScript and PHP,zinmyoswe,[],https://github.com/zinmyoswe/Add-Speech-Recognition-to-the-Website-JavaScript-and-PHP,https://api.github.com/users/zinmyoswe,https://api.github.com/repos/zinmyoswe/Add-Speech-Recognition-to-the-Website-JavaScript-and-PHP,Yangon
Voice-control-calculator,Voice control calculator using speech recognition in python,Shiv1202,"['calculator-application', 'cli', 'python3', 'speech-recognition', 'speech-to-text']",https://github.com/Shiv1202/Voice-control-calculator,https://api.github.com/users/Shiv1202,https://api.github.com/repos/Shiv1202/Voice-control-calculator,Lucknow India
A-smarter-Siri, Commonly used text Input based on speech recognition,ShaneXiangH,[],https://github.com/ShaneXiangH/A-smarter-Siri,https://api.github.com/users/ShaneXiangH,https://api.github.com/repos/ShaneXiangH/A-smarter-Siri,"Davis, CA"
Speech-emotion-and-gender-recognition,Speech Emotion and Gender Recognition with Convolution Neural Network,tolgaaksoy,[],https://github.com/tolgaaksoy/Speech-emotion-and-gender-recognition,https://api.github.com/users/tolgaaksoy,https://api.github.com/repos/tolgaaksoy/Speech-emotion-and-gender-recognition,Bursa
nMapper,nMapper is an automated penetration testing tool. (speech recognition included!),badchars,[],https://github.com/badchars/nMapper,https://api.github.com/users/badchars,https://api.github.com/repos/badchars/nMapper,New York
NHS-Speech-Recognition-App,"This was a group project created remotely over 7 days using Java, Spring, JavaScript and React. It is a full-stack app that allows user to search an NHS api for information on different health conditions using Speech Recognition.",linseycurrie,"['agile', 'api-rest', 'java', 'javascript', 'nhs', 'nhs-health', 'react', 'speech', 'speech-recognition', 'spring']",https://github.com/linseycurrie/NHS-Speech-Recognition-App,https://api.github.com/users/linseycurrie,https://api.github.com/repos/linseycurrie/NHS-Speech-Recognition-App,Glasgow
speech_recognition_tutorial,Learning speech analytics and recognition to apply machine learning techniques.,neemiasbsilva,[],https://github.com/neemiasbsilva/speech_recognition_tutorial,https://api.github.com/users/neemiasbsilva,https://api.github.com/repos/neemiasbsilva/speech_recognition_tutorial,BRASIL
python-projects,personal assistant  by using speech recognition module in python,nishant998,[],https://github.com/nishant998/python-projects,https://api.github.com/users/nishant998,https://api.github.com/repos/nishant998/python-projects,Greater Noida
rf_nb_audio_data,Speech accent recognition using Mel Frequency Cepstral Coefficients (MFCCs),asarjou,[],https://github.com/asarjou/rf_nb_audio_data,https://api.github.com/users/asarjou,https://api.github.com/repos/asarjou/rf_nb_audio_data,London
speaky-notes,Manage and schedule notes with Speech recognition feature,punit3299,"['speech-processing', 'speech-recognition', 'speech-to-text']",https://github.com/punit3299/speaky-notes,https://api.github.com/users/punit3299,https://api.github.com/repos/punit3299/speaky-notes,"Mumbai, Maharashtra"
speakNumberGuessingGame,"Mini-project #20, a number guessing game using speech recognition.",BlakeACollins,[],https://github.com/BlakeACollins/speakNumberGuessingGame,https://api.github.com/users/BlakeACollins,https://api.github.com/repos/BlakeACollins/speakNumberGuessingGame,"Seattle,WA"
react-speech-recognition-example,Super basic create-react-app with speech recognition abilities!,princefishthrower,[],https://github.com/princefishthrower/react-speech-recognition-example,https://api.github.com/users/princefishthrower,https://api.github.com/repos/princefishthrower/react-speech-recognition-example,"Feldkirch, Austria"
Artificial-Intelligence-Fridge,This is a unique Fridge system software using Speech recognition ,JubairPabel,[],https://github.com/JubairPabel/Artificial-Intelligence-Fridge,https://api.github.com/users/JubairPabel,https://api.github.com/repos/JubairPabel/Artificial-Intelligence-Fridge,"Chittagong,Bangladesh"
SSL-ASR,Self Supervised Learning for Automatic Speech Recognition (R&D),ericpapain,[],https://github.com/ericpapain/SSL-ASR,https://api.github.com/users/ericpapain,https://api.github.com/repos/ericpapain/SSL-ASR,Troyes
